transaction_id,account_id,customer_id,customer_name,email,phone,transaction_date,amount,transaction_type,currency,merchant,merchant_category,balance,credit_limit,fraud_flag,status,card_number,routing_number,last_updated
TXN-00001374,ACC-3491564,CUST-77562,James Lambert,sandrabishop@example.net,241.303.4555,2023-08-23,12737.78,Debit,GBP,Bishop PLC,Travel,24959.68,46098.39,0,Completed,8121233714386736,444863850,2023-02-10
TXN-00001375,ACC-3509644,CUST-86941,George Brown,,900.522.9007,2022-04-18,7324.0,Credit,GBP,Barnes Inc,Grocery,10001.79,70121.85,1,Failed,2056802286676369,773469412,2023-09-10
TXN-00001376,ACC-9523217,CUST-90627,Matthew Hamilton,miguel44@example.net,(222)403-6999x5753,2023-10-29,2352.82,Credit,GBP,Walters-Walsh,Healthcare,1628.48,46955.95,0,Completed,2163298287533649,651176467,2021-07-26
TXN-00001377,ACC-9114234,CUST-45448,Sharon Watkins,cynthiaanderson@example.org,(813)826-4011,2023-04-16,5058.14,Transfer,USD,Roach-Brooks,Entertainment,25562.3,54067.38,0,Pending,9466751866789848,123749782,2024-12-18
TXN-00001378,ACC-1936248,CUST-83065,Luke Hernandez,jennayu@example.net,555-250-7861,2023-07-30,7399.0,Credit,GBP,Morgan Inc,Grocery,8862.66,3119.25,0,Reversed,5673444562728313,445218862,2023-11-05
TXN-00001379,ACC-6768735,CUST-58969,Kayla Curry,andrew01@example.net,269.220.9907x278,2024-11-23,2203.32,Refund,CAD,Jones Ltd,Healthcare,45335.46,13755.92,0,Completed,1023270265612822,237131529,2024-05-17
TXN-00001380,ACC-4141244,CUST-48456,Katie Cox,matthewschroeder@example.com,(330)589-6469x62434,2023-06-25,3166.35,Transfer,JPY,"Roberts, Joyce and Sanchez",Grocery,42788.04,28046.65,0,Pending,6651290216517441,798873377,2022-07-07
TXN-00001381,ACC-8129809,CUST-16634,Victor Obrien,stacyhoward@example.net,(595)628-9216x722,2023-06-26,13562.26,Transfer,JPY,"Garcia, Mitchell and Wilson",Online,15067.39,27662.2,0,Failed,9727885189365732,591858171,2022-03-02
TXN-00001382,ACC-9915844,CUST-37869,Robert Kelley,stephen63@example.net,859.995.3246x689,2021-11-13,3642.62,Refund,EUR,"Russell, Wright and Graves",Grocery,44844.24,6381.68,1,Completed,1930160578415093,386726268,2023-08-05
TXN-00001383,ACC-9470648,CUST-11882,Peter Oneill,,001-396-454-0356x87429,2024-08-06,6903.32,Transfer,EUR,Roach-Brooks,Entertainment,31191.47,67809.7,0,Pending,1252617788106640,590364433,2021-05-25
TXN-00001384,ACC-4141275,CUST-75699,Pamela Smith,christopherfrazier@example.org,9124155001,2024-10-04,3222.37,Refund,JPY,Jacobs Inc,Online,38746.38,43839.43,0,Failed,6685327364379338,544122612,2023-02-15
TXN-00001385,ACC-1410539,CUST-65862,Ronald Gates,rgutierrez@example.org,774.229.4880x64068,2024-04-09,4856.94,Refund,GBP,Johnson LLC,Online,18900.78,54520.04,0,Pending,7567607793588749,219793917,2021-04-04
TXN-00001386,ACC-5382102,CUST-63111,Lydia Reyes,joel49@example.com,+1-679-858-2324x711,2023-08-05,674.91,Transfer,GBP,Donovan-Davis,Travel,2214.41,34997.05,0,Reversed,9351672032325350,782292923,2023-07-07
TXN-00001387,ACC-5809098,CUST-25501,Roger Griffin,mariahsmith@example.net,3792483553,2023-11-12,14636.66,Transfer,GBP,Roach-Brooks,Utilities,13950.89,46057.01,0,Pending,4208890316618002,747850402,2021-11-16
TXN-00001388,ACC-7608570,CUST-94978,Steven Miller,boyerjoshua@example.org,(409)363-5879,2020-09-04,9731.57,Debit,CAD,"Parker, Crosby and Thomas",Online,42563.88,52734.95,0,Failed,6336557736793919,717258154,2022-12-10
TXN-00001389,ACC-3546111,CUST-47855,Gary Miller,osmith@example.net,+1-989-689-0521x525,2020-06-05,14088.14,Fee,CAD,Morgan Inc,Online,33091.16,25368.94,0,Completed,9516109527687183,574042574,2023-11-28
TXN-00001390,ACC-7358879,CUST-16763,Clayton Tanner,edwardslaura@example.net,(719)819-8787x58273,2024-08-26,11756.72,Transfer,CAD,Hansen LLC,Grocery,14372.86,81974.42,1,Failed,3543818426275231,339821955,2023-11-02
TXN-00001391,,CUST-93344,Christopher Rodriguez,whitemelissa@example.org,244-225-1011,2021-09-18,6234.68,Refund,JPY,"Garcia, Mitchell and Wilson",Travel,38367.56,47562.55,0,Reversed,2335740524859625,814363033,2022-09-11
TXN-00001392,ACC-6308143,CUST-78616,Shelly Clark,qwilliams@example.net,001-586-417-2928,2023-10-12,12077.7,Credit,CAD,Morgan and Sons,Travel,18846.52,96790.57,0,Reversed,6211366321038324,998966244,2023-03-01
TXN-00001393,ACC-6390283,CUST-35390,Kerry Dudley,katherinephillips@example.org,(920)370-7319,2023-09-20,11040.96,Credit,EUR,"Wright, Marsh and Huffman",Grocery,31829.78,3742.1,0,Failed,9029590120173292,774543253,2024-06-25
TXN-00001394,ACC-7163147,CUST-80484,Michael Sanders,scottcamacho@example.com,(966)437-6373x354,2024-04-10,7973.1,Refund,JPY,Sanchez Inc,Utilities,46439.98,92717.3,0,Completed,3794781194512482,343898975,2020-03-12
TXN-00001395,,CUST-78185,Diana Jones,wardjennifer@example.org,7857688615,2023-11-24,7440.22,Debit,GBP,Martin Inc,Healthcare,11709.46,86815.21,0,Pending,4865528763703825,316703362,2020-12-27
TXN-00001396,ACC-4038768,CUST-47876,Emily Jones,marcusblair@example.org,8766679889,2021-12-12,12163.69,Transfer,JPY,"Wells, Anderson and Robinson",Retail,34498.34,6523.66,0,Pending,8622542344026454,210256191,2024-05-23
TXN-00001397,ACC-4374934,CUST-27537,Stanley Murphy,emma66@example.net,(934)849-6227,2022-10-12,4245.27,Credit,EUR,"Baker, Pierce and Lynch",Retail,5840.79,82340.17,0,Failed,1545312595962216,147751136,2022-02-17
TXN-00001398,ACC-4899295,CUST-48895,Patricia Hale,bellanthony@example.org,8918343429,2021-07-14,43.68,Debit,EUR,"Garcia, Martinez and Hernandez",Dining,31381.76,48974.96,0,Pending,7149440850247007,527434493,2021-07-22
TXN-00001399,,CUST-14945,Brandon Wilson,daniel21@example.net,+1-964-420-0090x98786,2024-07-20,1108.01,Debit,GBP,Long PLC,Retail,19874.8,18743.59,0,Completed,5407473167502561,609863762,2020-09-24
TXN-00001400,,CUST-15709,April Fritz,shannon81@example.net,6109353048,2021-06-23,9744.49,Transfer,CAD,"Warren, Rose and Bell",Entertainment,33261.75,92375.87,0,Completed,3321502764695707,803449051,2022-08-21
TXN-00001401,ACC-6361272,CUST-57211,Jonathan Pugh,carolinemartinez@example.com,479-390-9742x2350,2024-07-02,2306.9,Debit,USD,Williams-Spence,Dining,8007.09,4517.62,0,Completed,4697127810695363,492528762,2023-09-05
TXN-00001402,ACC-3770428,CUST-35732,Marcus Delgado,lopezkerri@example.net,(391)249-6733,2021-07-02,7962.64,Credit,CAD,Case PLC,Grocery,30017.93,47853.81,0,Reversed,4694458764796996,484088188,2022-04-02
TXN-00001403,ACC-9821726,CUST-30164,Adam Perkins,xmoore@example.net,+1-548-805-8691x9563,2023-02-13,3598.3,Transfer,EUR,Hansen LLC,Online,18217.05,55926.66,0,Reversed,1693171766566891,624341505,2023-12-28
TXN-00001404,ACC-9801756,CUST-10432,James Scott,hlane@example.org,+1-306-858-2821x135,2022-08-01,14385.11,Fee,EUR,Bishop PLC,Dining,41193.55,84250.12,0,Failed,1164598051268470,497575080,2020-02-23
TXN-00001405,ACC-7918492,CUST-99051,Jared Hammond,usmith@example.net,382-892-9847x8350,2024-09-13,1539.3,Refund,GBP,Logan-White,Grocery,40268.9,2536.42,0,Failed,9763750291403180,275884256,2021-02-17
TXN-00001406,ACC-1304390,CUST-18029,Courtney Craig,jamespratt@example.com,359-807-2667,2022-03-28,2539.02,Debit,USD,Sanchez Inc,Retail,8674.92,25953.69,0,Reversed,8689265050347255,914755488,2021-05-10
TXN-00001407,ACC-2525228,CUST-49481,Ryan Hughes,vsawyer@example.com,681.265.7458x0282,2024-01-11,5098.55,Debit,USD,Long PLC,Dining,3465.97,67493.89,0,Pending,3366454335847736,829420644,2024-10-19
TXN-00001408,ACC-3207907,CUST-93363,Madison Mcdaniel,johnsonrenee@example.net,(337)702-6691,2021-08-11,13742.74,Transfer,GBP,Johnson-Murray,Entertainment,37892.85,27687.33,0,Pending,3798570649291366,259626193,2021-04-18
TXN-00001409,ACC-1456832,CUST-22649,Mr. Christopher Beck,norrisryan@example.net,001-224-839-4356x840,2021-01-25,10370.35,Debit,JPY,Wilson LLC,Entertainment,38586.88,6516.84,0,Pending,5337486364542005,787939613,2023-04-15
TXN-00001410,ACC-4914714,CUST-53994,Rebecca Miranda,gjones@example.com,001-935-781-4918x82436,2021-04-16,12542.71,Debit,CAD,Logan-White,Dining,28142.31,71700.49,0,Reversed,7731401155989510,395060431,2022-04-15
TXN-00001411,ACC-8622005,CUST-70079,Megan Johnson,kgutierrez@example.com,712.810.2074x3210,2023-04-02,11028.92,Transfer,EUR,Johnson Group,Retail,39892.21,29301.79,0,Completed,4100100486171651,741469274,2020-04-20
TXN-00001412,ACC-1918551,CUST-26889,Amanda Rowland,rgarcia@example.com,941-712-5173x841,2022-09-20,5881.97,Debit,USD,Barnes Inc,Utilities,44754.21,24510.71,0,Reversed,3684790421289026,900889888,2024-05-17
TXN-00001413,,CUST-88409,Cody Mcbride,obaird@example.net,516-495-2359,2023-10-01,2967.5,Fee,CAD,Garcia-Freeman,Online,8944.46,15412.43,0,PENDING,9911398659274182,639501884,2020-11-15
TXN-00001414,ACC-3780888,CUST-34388,Amy Brown,evanhill@example.net,7726121878,2020-11-24,960.89,Fee,EUR,Day-Garcia,Retail,21324.92,59806.78,0,Failed,3893367645636535,745734964,2020-02-27
TXN-00001415,ACC-5886670,CUST-15553,Karen Thompson,mark74@example.net,(939)790-4331x68207,2024-12-02,5772.04,Credit,GBP,Castillo-Holmes,Retail,24009.94,3713.24,0,Failed,6544362840393536,370196412,2024-07-18
TXN-00001416,ACC-4699645,CUST-85403,Jerry Wright,myerscory@example.org,419-327-1339x7450,2023-12-17,5545.53,Debit,GBP,Roach-Brooks,Healthcare,21860.15,3601.99,0,Pending,4099422185215560,221265124,2021-12-22
TXN-00001417,ACC-4930731,CUST-37161,Heather Rodriguez,ashley49@example.com,+1-866-343-9132,2024-01-05,13847.21,Fee,JPY,Johnson LLC,Utilities,42882.93,55728.86,1,Completed,1354657649691528,722024835,2023-08-01
TXN-00001418,ACC-6797632,CUST-17758,George Greene,joshua08@example.org,451-829-1958x7095,2022-11-07,11168.85,Debit,GBP,Garcia-Freeman,Entertainment,16684.02,48739.6,0,Pending,4130122910938897,104808734,2023-02-19
TXN-00001419,ACC-6091897,CUST-75923,Richard White,gregory58@example.com,596.735.0299,2024-08-18,$6320.85,Transfer,JPY,"Roberts, Joyce and Sanchez",Online,44368.31,56197.78,0,Reversed,6735375526055405,688101580,2021-05-26
TXN-00001420,ACC-7091097,CUST-15418,Ryan Mccoy,qbartlett@example.com,(352)386-8384x32476,2023-02-12,11099.33,Refund,CAD,Johnson-Murray,Entertainment,47684.05,38701.54,0,Completed,3829645431327045,962052322,2024-06-30
TXN-00001421,ACC-2733144,CUST-24492,Dennis Dixon,nathanrussell@example.net,744.746.8717x4909,2024-03-07,9527.28,Credit,GBP,Jacobs Inc,Dining,35192.91,89338.75,0,Failed,2174334079277687,578564209,2022-05-11
TXN-00001422,ACC-5451132,CUST-16468,Tyler Daniels,ndavis@example.com,001-853-621-7091x177,2024-02-22,13445.24,Transfer,CAD,Bishop PLC,Healthcare,25123.72,78809.22,0,Completed,5069428379515368,283100200,2024-09-19
TXN-00001423,ACC-3615278,CUST-13075,Tina Robbins,jessica58@example.net,294.492.1475x85704,2022-05-30,4336.27,Transfer,GBP,Barnes Inc,Travel,38166.64,76213.17,0,Reversed,2100583246155888,162982928,2023-11-25
TXN-00001424,ACC-4485520,CUST-72712,Mark Farrell,andersonnathan@example.net,752-751-6129x54017,2020-05-25,9986.44,Transfer,EUR,Rice-Robbins,Healthcare,44683.25,76877.6,0,Completed,1704206464917738,672837495,2021-05-21
TXN-00001425,ACC-7126308,CUST-41558,Kelly Fowler,jonathanlee@example.org,(841)505-2835,2024-01-28,9758.36,Credit,EUR,Hunt-Woods,Utilities,1023.22,91454.78,0,Reversed,5516827856158176,689509602,2022-08-07
TXN-00001426,ACC-7397754,CUST-48072,Anthony Logan,hvalentine@example.com,(871)247-7809,2026-11-26,926.54,Debit,CAD,,Travel,21635.01,62980.82,0,Reversed,1490853995882299,888707384,2020-03-22
TXN-00001427,ACC-5937963,CUST-48010,Shane Williams,ann28@example.com,6474932002,2022-12-08,10976.19,Credit,GBP,Bishop PLC,Healthcare,36524.71,11804.52,0,Completed,2842934389036036,869290721,2023-04-15
TXN-00001428,ACC-2167304,CUST-17162,Richard Haynes,lsanchez@example.com,984-376-0693,2023-09-09,9793.85,Credit,JPY,,Travel,788.69,26361.53,0,Failed,3834150456404407,117476520,2023-12-31
TXN-00001429,ACC-2436104,CUST-27051,Mary Garcia,melaniefloyd@example.net,884.512.7310,2020-05-30,14364.29,Credit,JPY,Roach-Brooks,Healthcare,14102.74,88929.45,0,Completed,1478670170691152,333030800,2020-06-29
TXN-00001430,ACC-6309945,CUST-15098,Theresa Cannon,holmesadam@example.com,001-263-477-0270,2022-03-03,5466.8,Refund,USD,Oneal Inc,Dining,25870.79,46115.23,0,Failed,2896537929005339,660908267,2021-04-11
TXN-00001431,ACC-6891831,CUST-25786,Roberto Johnson,ana99@example.net,001-726-226-6568x0428,2026-10-22,5183.77,Debit,JPY,Garcia-Freeman,Grocery,3134.67,40910.63,0,Completed,6615477398457361,223328139,2020-08-02
TXN-00001432,ACC-8288460,CUST-32828,Joshua Wood,ryanwoodard@example.org,665.334.7383x521,2024-11-06,14469.24,Refund,USD,Dean LLC,Travel,5669.32,8848.0,0,Pending,5313283215857437,212784227,2023-08-18
TXN-00001433,ACC-5274081,CUST-75392,Kelly Johnson,heather71@example.net,+1-930-631-0112,2021-01-17,12855.18,Transfer,GBP,"Baker, Pierce and Lynch",Retail,48156.0,2031.34,0,Reversed,4277917922184062,256364330,2020-01-15
TXN-00001434,ACC-6136886,CUST-52058,Matthew Roberts DDS,cynthia67@example.org,(721)954-4647x9761,2024-07-24,6580.95,Debit,GBP,,Dining,15756.34,4152.28,0,Reversed,3102620347724846,537559983,2020-03-20
TXN-00001435,ACC-4985461,CUST-19748,Dana Barry,wmays@example.org,(584)351-8185,2024-09-02,1487.47,Fee,USD,Oneal Inc,Healthcare,254.19,93137.14,0,Completed,9275287236998400,859449402,2020-08-14
TXN-00001436,ACC-4099282,CUST-77678,Deborah Hoffman,christophergarcia@example.org,3099578294,2022-12-02,$14909.11,Refund,GBP,Barnes Inc,Retail,29155.18,66514.8,0,Failed,3457683153364141,419817429,2023-12-20
TXN-00001437,ACC-5372123,CUST-94511,Michael Nash,alexandria27@example.net,(215)350-3968,2020-12-21,4961.98,Refund,EUR,"Hampton, Morgan and Hayes",Dining,1719.59,41112.3,1,Reversed,8165556299892024,189132164,2020-03-17
TXN-00001438,ACC-3276171,CUST-71384,Justin Jones,,492-420-7355x620,2020-10-30,5014.45,Transfer,eur,Jones Ltd,Dining,47585.82,17934.97,0,Reversed,9154946448267314,589107409,2022-07-28
TXN-00001439,ACC-3260770,CUST-42957,Laura Huff,leecharles@example.net,+1-994-584-7071,2020-04-20,7614.23,Fee,CAD,Anderson Group,Utilities,84.41,1301.42,0,Pending,4129259068238444,718833178,2020-12-31
TXN-00001440,ACC-8252329,CUST-60507,Mary Miller,,001-499-347-6598x4576,2020-06-20,821.91,Refund,EUR,Jones Ltd,Retail,8604.68,25645.79,0,Pending,6331291933007248,791931723,2024-09-21
TXN-00001441,ACC-8020843,CUST-86864,Amanda Edwards,hamiltondavid@example.org,001-969-361-3873x435,2022-05-16,-13108.09,Credit,US Dollar,Jones Ltd,Healthcare,2426.26,68515.86,0,Pending,1441395788237407,619054519,2021-03-19
TXN-00001442,ACC-4834038,CUST-37103,Rebecca Stuart,lovekaitlyn@example.org,377-504-7290x2388,2021-03-23,11361.27,Fee,CAD,"Parker, Crosby and Thomas",Utilities,542.24,53334.56,0,Reversed,7406762590818015,109220583,2024-06-10
TXN-00001443,ACC-1444748,CUST-95014,Michelle Griffin,grantphillip@example.org,(510)281-4409,2020-03-16,10740.23,Transfer,USD,"Roberts, Joyce and Sanchez",Grocery,17388.15,53086.47,0,Pending,1705781740606909,151492420,2023-11-17
TXN-00001444,ACC-6896934,CUST-58597,Richard Hudson,amy72@example.net,948-946-3462,2024-12-30,10645.66,Refund,GBP,Castillo-Holmes,Retail,37962.48,83115.68,1,Failed,2106307752804460,548587990,2020-05-14
TXN-00001445,ACC-1709824,CUST-67700,Reginald Moore,raven63@example.org,8728731256,2022-03-28,5886.88,Credit,CAD,Underwood-Allen,Retail,18276.0,70217.46,0,Pending,7767908295505317,754890392,2020-01-30
TXN-00001446,ACC-8423038,CUST-46579,Dustin Myers,peter42@example.net,(560)853-3920x3300,2023-02-28,3555.53,Credit,USD,Oneal Inc,Online,41798.06,10273.74,0,Reversed,6453708413811665,399656218,2021-01-20
TXN-00001447,ACC-2765230,CUST-53568,Susan Tucker,jeffrey42@example.net,411.484.6298x20107,2024-08-03,12386.01,Refund,GBP,"Parker, Crosby and Thomas",Entertainment,16619.03,87209.05,0,Failed,1859982050597449,138416820,2021-02-09
TXN-00001448,ACC-5884476,CUST-82773,Julie Curry,downsjustin@example.net,778.598.3373x20253,2022-05-29,14202.45,Refund,GBP,Bishop PLC,Online,2473.84,43025.55,0,Pending,6324222861685068,377789002,2023-09-16
TXN-00001449,ACC-3292264,CUST-75073,Stacey Stewart,adam78@example.com,660-374-1688x11346,2020-01-03,10480.97,Fee,USD,Hunt-Woods,Grocery,48922.29,29161.01,0,Completed,1422439990709843,195560349,2024-10-19
TXN-00001450,ACC-1092641,CUST-75900,Olivia Spencer,micheal38@example.net,317.650.0956,2020-11-07,32.48,Debit,GBP,Gardner and Sons,Dining,-345.51,63767.25,0,Completed,8602669390129523,674203426,2024-07-09
TXN-00001451,ACC-2415453,CUST-83728,Kim Levine,chapmanclaudia@example.org,593-887-1344x3915,2020-02-07,11952.51,Refund,JPY,Dean LLC,Healthcare,5245.42,40654.36,0,Completed,5598465957337531,870433284,2020-06-02
TXN-00001452,ACC-3833703,CUST-71110,Mr. Manuel Pace MD,tkelly@example.com,001-321-733-8796x0204,2023-11-13,6512.84,Refund,EUR,Brown Group,Retail,32166.23,13388.65,0,Failed,5400161637757251,120752638,2024-03-07
TXN-00001453,ACC-7916730,CUST-56622,Joseph Todd,santiagomelissa@example.net,(246)831-2128x33109,2024-01-16,12739.86,Transfer,CAD,Long PLC,Retail,25922.75,30925.13,0,Failed,7276986293097565,368623862,2024-11-24
TXN-00001454,ACC-4220810,CUST-97644,Leah Willis,taylordanielle@example.net,+1-590-492-1890x0091,2023-04-13,14669.1,Refund,GBP,Jacobs Inc,Travel,28594.63,22504.57,1,Completed,9720169838874822,680996937,2021-08-25
TXN-00001455,ACC-6095718,CUST-49801,Connor Pham,melissale@example.net,472-770-0318x513,2021-06-06,8347.1,Debit,EUR,"Russell, Wright and Graves",Online,20236.29,78704.65,0,Reversed,1606201493906395,570681857,2021-11-26
TXN-00001456,ACC-8428736,CUST-61425,Allison Cox,robinsonrichard@example.net,955-602-4360x41103,2024-03-23,3341.25,Debit,USD,Wilson LLC,Travel,36777.05,60682.17,0,Pending,1262121335965677,737414902,2020-12-05
TXN-00001457,,CUST-36563,Jeffrey French,phillipsmeghan@example.org,(566)949-7844,2021-08-27,9634.39,Refund,USD,Logan-White,Retail,26629.59,79821.0,0,Completed,7987905976061074,981119021,2022-12-07
TXN-00001458,ACC-7343371,CUST-65993,Sarah Johnson,,(328)779-1488x134,2024-11-24,13970.73,Transfer,CAD,Hansen LLC,Online,20149.36,9773.83,0,pending,6086312070547906,487119506,2023-02-05
TXN-00001459,ACC-6530519,CUST-42839,Mr. Lonnie Taylor,thompsonangela@example.com,001-316-471-1007x985,2023-12-09,1962.37,Credit,GBP,Barnes Inc,Healthcare,28620.04,56122.4,0,Completed,4810754341729634,313125037,2024-03-08
TXN-00001460,ACC-1380231,CUST-78573,Susan Garcia,adamsjohn@example.net,(492)571-7693x43175,2020-09-02,3806.79,Transfer,GBP,Tucker Ltd,Dining,48994.54,99021.6,0,Pending,7626641846884003,838016676,2023-02-12
TXN-00001461,ACC-4378985,CUST-12904,Christina Leblanc,wendydominguez@example.org,486-596-6357x346,2022-09-08,10645.27,Credit,JPY,Tucker Ltd,Retail,10758.13,8596.11,1,Completed,5775963291299460,556158192,2020-02-16
TXN-00001462,ACC-4789853,CUST-41293,William Nunez,fosterstacey@example.org,619-475-3328x4093,2021-07-21,1136.0,Transfer,USD,Case Inc,Entertainment,2636.8,71367.9,1,Failed,6686547824249322,324127820,2021-02-12
TXN-00001463,ACC-9245217,CUST-50313,Heidi Johnson,jacobnguyen@example.com,918-816-2309x270,2020-10-23,11681.2,Transfer,USD,Morgan Inc,Healthcare,27783.43,11697.0,0,Pending,1750427668251975,798324156,2023-12-27
TXN-00001464,ACC-8490356,CUST-53639,Angela Waters,castrosteven@example.net,001-524-429-9906x39677,2021-11-15,12038.06,Credit,USD,Oneal Inc,Utilities,21885.82,43352.5,0,Failed,8932728719774603,521401527,2024-10-24
TXN-00001465,ACC-5515142,CUST-33693,Courtney Villa,daniellewilson@example.org,(383)231-7430x17199,2021-06-02,6785.39,Refund,GBP,David-Martinez,Utilities,10472.49,39516.06,0,Reversed,4668345461778155,546400951,2023-12-22
TXN-00001466,ACC-3621681,CUST-44658,Austin Wolfe,matthew80@example.net,+1-774-516-4927x305,2023-08-29,966.32,Debit,JPY,Castillo-Holmes,Utilities,13400.27,88215.95,0,Reversed,9642365383666925,899486796,2022-10-11
TXN-00001467,ACC-5369328,CUST-61251,Miss Victoria Solomon,jbrown@example.org,+1-212-299-5785,2020-03-01,7111.35,Credit,JPY,"Russell, Wright and Graves",Healthcare,2538.75,39295.52,0,Reversed,6022142019862006,986059190,2024-01-31
TXN-00001468,ACC-4393295,CUST-98717,Jennifer Hoffman,vharris@example.com,+1-923-481-2778x4016,2021-11-06,8822.78,Fee,JPY,,Online,16033.89,67983.68,0,Pending,8763882488407265,452707359,2021-06-17
TXN-00001469,ACC-8903724,CUST-25913,Jillian Medina,ymiller@example.com,(962)887-3448,2021-08-02,2.71,Transfer,USD,Day-Garcia,Online,10832.78,93951.01,0,Completed,3092971136767850,978803939,2021-12-30
TXN-00001470,ACC-6735032,CUST-33702,Anita Meadows,kendramiller@example.org,278-459-0126,2026-10-07,11964.63,Debit,JPY,Garcia-Freeman,Utilities,32065.86,43722.55,0,Pending,8442705951256587,823927058,2024-08-16
TXN-00001471,ACC-9559183,CUST-85027,Christopher Adams,allen99@example.org,570-992-6506x482,2021-05-20,3877.24,Fee,JPY,"Warren, Rose and Bell",Utilities,11335.43,31190.16,0,Pending,7542588837773968,836414203,2020-04-10
TXN-00001472,ACC-5312402,CUST-44074,Anna Boyer,nathanholmes@example.com,001-818-232-9411x1686,2022-10-10,12840.64,Refund,GBP,Johnson LLC,Travel,12731.19,4329.02,1,Completed,2115867573093693,996382371,2022-07-02
